38654,0.34715924,1.0271125,8.441956,2024-03-03 10:48:48,
10265,0.09816227,0.6607997,9.868899,2024-03-03 10:48:48,
12346,0.07182605,0.50757074,9.82341,2024-03-03 10:48:48,
10352,0.29448682,0.49320555,9.105149,2024-03-03 10:48:48,
20072,-0.7086837,0.4189853,10.0029745,2024-03-03 10:48:48,
26997,-0.7398083,0.079008654,9.871294,2024-03-03 10:48:49,
21977,-1.5442601,0.79487497,17.180792,2024-03-03 10:48:49,
26098,1.7980455,-1.0271125,18.131289,2024-03-03 10:48:49,
27320,2.7700913,-0.78529817,6.325481,2024-03-03 10:48:49,
48594,1.3215994,0.5243302,-4.9799395,2024-03-03 10:48:49,
54214,-0.19632454,-1.6591818,-0.78050977,2024-03-03 10:48:49,
24051,-13.275848,-8.714894,12.315774,2024-03-03 10:48:50,
48103,3.3758245,-8.992621,38.977604,2024-03-03 10:48:50,
16301,1.7956513,-13.486538,12.98615,2024-03-03 10:48:50,
41200,3.53863,-4.1491513,-3.2944214,2024-03-03 10:48:50,
36336,-0.11492168,1.4293385,-6.1243677,2024-03-03 10:48:50,
28921,-4.5178585,-0.24181437,0.17717093,2024-03-03 10:48:50,
49969,-4.2664676,-9.65821,17.434576,2024-03-03 10:48:50,
8567,1.5705963,-5.5377884,33.171665,2024-03-03 10:48:51,
9491,2.006341,-12.181698,13.36204,2024-03-03 10:48:51,
54424,4.1395745,-5.626374,1.0606314,2024-03-03 10:48:51,
15451,-0.4189853,1.9129672,-7.0700774,2024-03-03 10:48:51,
12705,-4.474763,1.9369092,2.3582888,2024-03-03 10:48:51,
7685,-2.7461493,1.460463,20.15439,2024-03-03 10:48:51,
1773,1.1420342,2.2290018,10.096349,2024-03-03 10:48:52,
9905,-0.10534488,2.0494366,8.76996,2024-03-03 10:48:52,
25591,-0.32800564,1.13964,9.454702,2024-03-03 10:48:52,
1904,-0.47405192,1.3670892,9.01417,2024-03-03 10:48:52,
16085,-0.17238252,1.2761095,9.497798,2024-03-03 10:48:52,
